fips,state,county,rent_2br,median_price,breakeven_rent,monthly_gap,verdict
6013,California,Contra Costa County,2912.0,1182188.0,4925.783333333334,-2013.7833333333338,RENT
6015,California,Del Norte County,1370.0,515179.0,2146.579166666667,-776.5791666666669,RENT
6019,California,Fresno County,1664.0,589557.0,2456.4875,-792.4875000000002,RENT
6021,California,Glenn County,1362.0,509153.0,2121.4708333333333,-759.4708333333333,RENT
6023,California,Humboldt County,1550.0,567509.0,2364.6208333333334,-814.6208333333334,RENT
6025,California,Imperial County,1362.0,623142.0,2596.425,-1234.4250000000002,RENT
6027,California,Inyo County,1514.0,596783.0,2486.5958333333333,-972.5958333333333,RENT
6029,California,Kern County,1483.0,619594.0,2581.641666666667,-1098.6416666666669,RENT
6031,California,Kings County,1469.0,711387.0,2964.1124999999997,-1495.1124999999997,RENT
6033,California,Lake County,1549.0,663960.0,2766.5,-1217.5,RENT
6035,California,Lassen County,1279.0,480106.0,2000.4416666666668,-721.4416666666668,RENT
6039,California,Madera County,1376.0,564078.0,2350.3250000000003,-974.3250000000003,RENT
6041,California,Marin County,3604.0,1551575.0,6464.895833333333,-2860.895833333333,RENT
6043,California,Mariposa County,1454.0,508855.0,2120.2291666666665,-666.2291666666665,RENT
6045,California,Mendocino County,1713.0,791100.0,3296.25,-1583.25,RENT
6047,California,Merced County,1503.0,572715.0,2386.3125,-883.3125,RENT
6049,California,Modoc County,1108.0,404575.0,1685.7291666666667,-577.7291666666667,RENT
6051,California,Mono County,1675.0,634770.0,2644.875,-969.875,RENT
6053,California,Monterey County,2684.0,1094051.0,4558.545833333334,-1874.5458333333336,RENT
6055,California,Napa County,2773.0,1051048.0,4379.366666666667,-1606.3666666666668,RENT
6057,California,Nevada County,1813.0,690790.0,2878.2916666666665,-1065.2916666666665,RENT
6059,California,Orange County,3236.0,1501983.0,6258.262500000001,-3022.2625000000007,RENT
6063,California,Plumas County,1411.0,467983.0,1949.9291666666668,-538.9291666666668,RENT
6065,California,Riverside County,2201.0,907986.0,3783.275,-1582.275,RENT
6069,California,San Benito County,2902.0,1210132.0,5042.216666666667,-2140.216666666667,RENT
6071,California,San Bernardino County,2201.0,885487.0,3689.529166666667,-1488.5291666666672,RENT
6075,California,San Francisco County,3604.0,1176653.0,4902.720833333334,-1298.7208333333338,RENT
6079,California,San Luis Obispo County,2512.0,937985.0,3908.2708333333335,-1396.2708333333335,RENT
6081,California,San Mateo County,3604.0,1417194.0,5904.974999999999,-2300.9749999999995,RENT
6083,California,Santa Barbara County,3124.0,1305242.0,5438.508333333334,-2314.508333333334,RENT
6087,California,Santa Cruz County,4214.0,1544671.0,6436.129166666667,-2222.1291666666666,RENT
