fips,state,county,rent_2br,median_price,breakeven_rent,monthly_gap,verdict
20009,Kansas,Barton County,877.0,277252.0,1155.2166666666667,-278.2166666666667,RENT
20011,Kansas,Bourbon County,936.0,112818.0,470.07500000000005,465.92499999999995,BUY
20013,Kansas,Brown County,877.0,260772.0,1086.55,-209.54999999999995,RENT
20017,Kansas,Chase County,877.0,367096.0,1529.5666666666666,-652.5666666666666,RENT
20019,Kansas,Chautauqua County,877.0,236400.0,985.0,-108.0,RENT
20021,Kansas,Cherokee County,877.0,301252.0,1255.2166666666667,-378.2166666666667,RENT
20023,Kansas,Cheyenne County,877.0,227938.0,949.7416666666668,-72.74166666666679,RENT
20025,Kansas,Clark County,877.0,165683.0,690.3458333333333,186.6541666666667,BUY
20027,Kansas,Clay County,950.0,321904.0,1341.2666666666667,-391.26666666666665,RENT
20029,Kansas,Cloud County,877.0,217149.0,904.7875,-27.787500000000023,BORDERLINE
20031,Kansas,Coffey County,879.0,204357.0,851.4875000000001,27.512499999999932,BORDERLINE
20033,Kansas,Comanche County,877.0,321379.0,1339.0791666666667,-462.07916666666665,RENT
20035,Kansas,Cowley County,877.0,263595.0,1098.3125,-221.3125,RENT
20037,Kansas,Crawford County,901.0,112043.0,466.84583333333336,434.15416666666664,BUY
20039,Kansas,Decatur County,877.0,294606.0,1227.525,-350.5250000000001,RENT
20041,Kansas,Dickinson County,878.0,278364.0,1159.8500000000001,-281.85000000000014,RENT
20043,Kansas,Doniphan County,1077.0,217729.0,907.2041666666668,169.79583333333323,BUY
20045,Kansas,Douglas County,1182.0,304056.0,1266.9,-84.90000000000009,RENT
20047,Kansas,Edwards County,877.0,221074.0,921.1416666666668,-44.141666666666765,BORDERLINE
20049,Kansas,Elk County,877.0,99393.0,414.13750000000005,462.86249999999995,BUY
20051,Kansas,Ellis County,941.0,124686.0,519.525,421.475,BUY
20053,Kansas,Ellsworth County,877.0,209383.0,872.4291666666668,4.570833333333212,BORDERLINE
20055,Kansas,Finney County,1041.0,245165.0,1021.5208333333334,19.47916666666663,BORDERLINE
20057,Kansas,Ford County,969.0,279687.0,1165.3625,-196.36249999999995,RENT
20059,Kansas,Franklin County,1020.0,328669.0,1369.4541666666667,-349.45416666666665,RENT
20061,Kansas,Geary County,1048.0,311818.0,1299.2416666666668,-251.2416666666668,RENT
20063,Kansas,Gove County,877.0,26788.0,111.61666666666667,765.3833333333333,BUY
20065,Kansas,Graham County,877.0,97543.0,406.42916666666673,470.57083333333327,BUY
20067,Kansas,Grant County,877.0,310137.0,1292.2375,-415.23749999999995,RENT
20069,Kansas,Gray County,877.0,127453.0,531.0541666666667,345.9458333333333,BUY
20071,Kansas,Greeley County,877.0,212207.0,884.1958333333333,-7.195833333333326,BORDERLINE
20073,Kansas,Greenwood County,877.0,183865.0,766.1041666666666,110.89583333333337,BUY
20075,Kansas,Hamilton County,1079.0,213659.0,890.2458333333334,188.7541666666666,BUY
20077,Kansas,Harper County,877.0,443686.0,1848.6916666666668,-971.6916666666668,RENT
20081,Kansas,Haskell County,877.0,224799.0,936.6625,-59.66250000000002,RENT
20083,Kansas,Hodgeman County,877.0,198423.0,826.7625000000002,50.23749999999984,BUY
20085,Kansas,Jackson County,1057.0,286323.0,1193.0125,-136.01250000000005,RENT
20087,Kansas,Jefferson County,1057.0,323259.0,1346.9125000000001,-289.91250000000014,RENT
20089,Kansas,Jewell County,877.0,200887.0,837.0291666666667,39.9708333333333,BORDERLINE
20093,Kansas,Kearny County,1426.0,335148.0,1396.45,29.549999999999955,BORDERLINE
20095,Kansas,Kingman County,877.0,197054.0,821.0583333333334,55.941666666666606,BUY
20097,Kansas,Kiowa County,877.0,174078.0,725.3249999999999,151.67500000000007,BUY
20099,Kansas,Labette County,877.0,148222.0,617.5916666666667,259.4083333333333,BUY
20101,Kansas,Lane County,989.0,203521.0,848.0041666666667,140.99583333333328,BUY
20105,Kansas,Lincoln County,877.0,281021.0,1170.9208333333333,-293.92083333333335,RENT
20109,Kansas,Logan County,912.0,258529.0,1077.2041666666667,-165.20416666666665,RENT
20111,Kansas,Lyon County,877.0,293062.0,1221.0916666666667,-344.0916666666667,RENT
20115,Kansas,Marion County,877.0,227242.0,946.8416666666667,-69.8416666666667,RENT
20117,Kansas,Marshall County,877.0,302376.0,1259.9,-382.9000000000001,RENT
20113,Kansas,McPherson County,920.0,276534.0,1152.2250000000001,-232.22500000000014,RENT
20119,Kansas,Meade County,877.0,298830.0,1245.125,-368.125,RENT
20123,Kansas,Mitchell County,877.0,365055.0,1521.0625,-644.0625,RENT
20125,Kansas,Montgomery County,877.0,134624.0,560.9333333333334,316.0666666666666,BUY
20127,Kansas,Morris County,877.0,104173.0,434.05416666666673,442.94583333333327,BUY
20129,Kansas,Morton County,877.0,270039.0,1125.1625000000001,-248.16250000000014,RENT
20131,Kansas,Nemaha County,877.0,278064.0,1158.6000000000001,-281.60000000000014,RENT
20133,Kansas,Neosho County,877.0,157819.0,657.5791666666668,219.42083333333323,BUY
20135,Kansas,Ness County,877.0,287313.0,1197.1375,-320.13750000000005,RENT
20137,Kansas,Norton County,877.0,187226.0,780.1083333333335,96.89166666666654,BUY
20139,Kansas,Osage County,1057.0,248243.0,1034.3458333333335,22.65416666666647,BORDERLINE
20141,Kansas,Osborne County,877.0,243422.0,1014.2583333333333,-137.25833333333333,RENT
20143,Kansas,Ottawa County,933.0,357104.0,1487.9333333333334,-554.9333333333334,RENT
20145,Kansas,Pawnee County,877.0,187815.0,782.5625,94.4375,BUY
20147,Kansas,Phillips County,877.0,147060.0,612.75,264.25,BUY
20149,Kansas,Pottawatomie County,1068.0,372013.0,1550.0541666666668,-482.0541666666668,RENT
20151,Kansas,Pratt County,877.0,158366.0,659.8583333333333,217.14166666666665,BUY
20153,Kansas,Rawlins County,952.0,154561.0,644.0041666666667,307.9958333333333,BUY
20155,Kansas,Reno County,957.0,242882.0,1012.0083333333333,-55.008333333333326,RENT
20157,Kansas,Republic County,877.0,203374.0,847.3916666666668,29.608333333333235,BORDERLINE
20159,Kansas,Rice County,877.0,197843.0,824.3458333333334,52.65416666666658,BUY
20161,Kansas,Riley County,1068.0,418611.0,1744.2125000000003,-676.2125000000003,RENT
20163,Kansas,Rooks County,877.0,244879.0,1020.3291666666668,-143.32916666666677,RENT
20165,Kansas,Rush County,877.0,381549.0,1589.7875000000001,-712.7875000000001,RENT
20167,Kansas,Russell County,877.0,187436.0,780.9833333333335,96.01666666666654,BUY
20169,Kansas,Saline County,1009.0,324823.0,1353.4291666666668,-344.4291666666668,RENT
20171,Kansas,Scott County,877.0,213320.0,888.8333333333334,-11.833333333333371,BORDERLINE
20175,Kansas,Seward County,1000.0,254935.0,1062.2291666666667,-62.22916666666674,RENT
20177,Kansas,Shawnee County,1057.0,242299.0,1009.5791666666668,47.420833333333235,BORDERLINE
20179,Kansas,Sheridan County,877.0,377122.0,1571.341666666667,-694.3416666666669,RENT
20181,Kansas,Sherman County,932.0,217706.0,907.1083333333335,24.891666666666538,BORDERLINE
20183,Kansas,Smith County,877.0,273778.0,1140.7416666666668,-263.7416666666668,RENT
20185,Kansas,Stafford County,877.0,315200.0,1313.3333333333333,-436.33333333333326,RENT
20187,Kansas,Stanton County,877.0,217197.0,904.9875000000001,-27.987500000000068,BORDERLINE
20189,Kansas,Stevens County,903.0,262779.0,1094.9125000000001,-191.91250000000014,RENT
20191,Kansas,Sumner County,1065.0,307051.0,1279.3791666666668,-214.37916666666683,RENT
20193,Kansas,Thomas County,877.0,242017.0,1008.4041666666667,-131.4041666666667,RENT
20195,Kansas,Trego County,877.0,153850.0,641.0416666666666,235.95833333333337,BUY
20197,Kansas,Wabaunsee County,1057.0,388236.0,1617.6499999999999,-560.6499999999999,RENT
20199,Kansas,Wallace County,877.0,118178.0,492.40833333333336,384.59166666666664,BUY
20201,Kansas,Washington County,877.0,185776.0,774.0666666666667,102.93333333333328,BUY
20203,Kansas,Wichita County,877.0,223684.0,932.0166666666668,-55.016666666666765,RENT
20205,Kansas,Wilson County,877.0,261433.0,1089.3041666666668,-212.3041666666668,RENT
20207,Kansas,Woodson County,877.0,308953.0,1287.3041666666668,-410.3041666666668,RENT
21001,Kentucky,Adair County,866.0,164701.0,686.2541666666667,179.74583333333328,BUY
21003,Kentucky,Allen County,996.0,113102.0,471.2583333333334,524.7416666666666,BUY
21005,Kentucky,Anderson County,1042.0,291270.0,1213.625,-171.625,RENT
21007,Kentucky,Ballard County,1072.0,357769.0,1490.7041666666667,-418.70416666666665,RENT
21009,Kentucky,Barren County,868.0,330690.0,1377.875,-509.875,RENT
21011,Kentucky,Bath County,866.0,107869.0,449.4541666666667,416.5458333333333,BUY
21013,Kentucky,Bell County,866.0,332586.0,1385.7749999999999,-519.7749999999999,RENT
21017,Kentucky,Bourbon County,1272.0,472062.0,1966.9250000000002,-694.9250000000002,RENT
21019,Kentucky,Boyd County,973.0,120983.0,504.09583333333336,468.90416666666664,BUY
21021,Kentucky,Boyle County,913.0,144630.0,602.625,310.375,BUY
21025,Kentucky,Breathitt County,866.0,254940.0,1062.25,-196.25,RENT
21027,Kentucky,Breckinridge County,866.0,287027.0,1195.9458333333334,-329.94583333333344,RENT
21031,Kentucky,Butler County,866.0,282233.0,1175.9708333333335,-309.97083333333353,RENT
21033,Kentucky,Caldwell County,866.0,252618.0,1052.575,-186.57500000000005,RENT
21035,Kentucky,Calloway County,1098.0,87068.0,362.78333333333336,735.2166666666667,BUY
21039,Kentucky,Carlisle County,915.0,218900.0,912.0833333333334,2.9166666666666288,BORDERLINE
21041,Kentucky,Carroll County,974.0,340806.0,1420.0249999999999,-446.02499999999986,RENT
21043,Kentucky,Carter County,866.0,314973.0,1312.3875,-446.38750000000005,RENT
21045,Kentucky,Casey County,866.0,259098.0,1079.575,-213.57500000000005,RENT
21047,Kentucky,Christian County,1346.0,299256.0,1246.9,99.09999999999991,BUY
21049,Kentucky,Clark County,1272.0,459232.0,1913.466666666667,-641.4666666666669,RENT
21051,Kentucky,Clay County,866.0,275067.0,1146.1125,-280.11249999999995,RENT
21053,Kentucky,Clinton County,866.0,193164.0,804.85,61.14999999999998,BUY
21055,Kentucky,Crittenden County,866.0,313183.0,1304.9291666666668,-438.9291666666668,RENT
21057,Kentucky,Cumberland County,866.0,293849.0,1224.3708333333334,-358.3708333333334,RENT
21059,Kentucky,Daviess County,1110.0,222322.0,926.3416666666667,183.6583333333333,BUY
21061,Kentucky,Edmonson County,1153.0,230909.0,962.1208333333334,190.8791666666666,BUY
21063,Kentucky,Elliott County,866.0,295921.0,1233.0041666666668,-367.00416666666683,RENT
21065,Kentucky,Estill County,866.0,334752.0,1394.8000000000002,-528.8000000000002,RENT
21067,Kentucky,Fayette County,1272.0,283458.0,1181.075,90.92499999999995,BUY
21069,Kentucky,Fleming County,866.0,269751.0,1123.9625,-257.9625000000001,RENT
21071,Kentucky,Floyd County,904.0,230584.0,960.7666666666668,-56.766666666666765,RENT
21073,Kentucky,Franklin County,1083.0,407770.0,1699.0416666666667,-616.0416666666667,RENT
21075,Kentucky,Fulton County,866.0,248073.0,1033.6375,-167.63750000000005,RENT
21079,Kentucky,Garrard County,900.0,178175.0,742.3958333333334,157.60416666666663,BUY
21081,Kentucky,Grant County,1155.0,238531.0,993.8791666666667,161.12083333333328,BUY
21083,Kentucky,Graves County,866.0,232998.0,970.8250000000002,-104.82500000000016,RENT
21085,Kentucky,Grayson County,866.0,165041.0,687.6708333333335,178.32916666666654,BUY
21087,Kentucky,Green County,866.0,263595.0,1098.3125,-232.3125,RENT
21089,Kentucky,Greenup County,973.0,298146.0,1242.275,-269.2750000000001,RENT
21091,Kentucky,Hancock County,1016.0,401415.0,1672.5625,-656.5625,RENT
21093,Kentucky,Hardin County,1056.0,239524.0,998.0166666666668,57.983333333333235,BUY
21095,Kentucky,Harlan County,866.0,270473.0,1126.9708333333335,-260.97083333333353,RENT
21097,Kentucky,Harrison County,866.0,356353.0,1484.8041666666668,-618.8041666666668,RENT
21099,Kentucky,Hart County,866.0,193545.0,806.4375,59.5625,BUY
21101,Kentucky,Henderson County,949.0,201454.0,839.3916666666668,109.60833333333323,BUY
21105,Kentucky,Hickman County,866.0,191505.0,797.9375,68.0625,BUY
21107,Kentucky,Hopkins County,900.0,414524.0,1727.1833333333334,-827.1833333333334,RENT
21109,Kentucky,Jackson County,866.0,215758.0,898.9916666666668,-32.99166666666679,BORDERLINE
21113,Kentucky,Jessamine County,1272.0,327028.0,1362.6166666666668,-90.61666666666679,RENT
21115,Kentucky,Johnson County,866.0,293492.0,1222.8833333333334,-356.88333333333344,RENT
21119,Kentucky,Knott County,866.0,214495.0,893.7291666666666,-27.72916666666663,BORDERLINE
21121,Kentucky,Knox County,866.0,400838.0,1670.1583333333335,-804.1583333333335,RENT
21123,Kentucky,Larue County,1056.0,297281.0,1238.6708333333333,-182.67083333333335,RENT
21125,Kentucky,Laurel County,881.0,165108.0,687.9499999999999,193.05000000000007,BUY
21127,Kentucky,Lawrence County,926.0,144374.0,601.5583333333334,324.4416666666666,BUY
21129,Kentucky,Lee County,939.0,362705.0,1511.2708333333333,-572.2708333333333,RENT
21131,Kentucky,Leslie County,866.0,239603.0,998.3458333333334,-132.34583333333342,RENT
21133,Kentucky,Letcher County,866.0,249263.0,1038.5958333333335,-172.59583333333353,RENT
21135,Kentucky,Lewis County,866.0,282227.0,1175.9458333333334,-309.94583333333344,RENT
21137,Kentucky,Lincoln County,866.0,228636.0,952.6500000000001,-86.65000000000009,RENT
21139,Kentucky,Livingston County,1158.0,393878.0,1641.1583333333335,-483.15833333333353,RENT
21141,Kentucky,Logan County,866.0,160039.0,666.8291666666668,199.17083333333323,BUY
21143,Kentucky,Lyon County,866.0,270707.0,1127.9458333333334,-261.94583333333344,RENT
21151,Kentucky,Madison County,904.0,265988.0,1108.2833333333335,-204.28333333333353,RENT
21153,Kentucky,Magoffin County,866.0,241359.0,1005.6625,-139.66250000000002,RENT
21155,Kentucky,Marion County,866.0,234534.0,977.225,-111.22500000000002,RENT
21157,Kentucky,Marshall County,884.0,207616.0,865.0666666666667,18.93333333333328,BORDERLINE
21159,Kentucky,Martin County,866.0,299112.0,1246.3,-380.29999999999995,RENT
21161,Kentucky,Mason County,913.0,324205.0,1350.8541666666667,-437.85416666666674,RENT
21145,Kentucky,McCracken County,1058.0,322304.0,1342.9333333333334,-284.9333333333334,RENT
21147,Kentucky,McCreary County,866.0,273201.0,1138.3375,-272.3375000000001,RENT
21149,Kentucky,McLean County,1110.0,382435.0,1593.4791666666667,-483.47916666666674,RENT
21163,Kentucky,Meade County,1075.0,162113.0,675.4708333333334,399.5291666666666,BUY
21165,Kentucky,Menifee County,866.0,208172.0,867.3833333333333,-1.3833333333333258,BORDERLINE
21167,Kentucky,Mercer County,866.0,338542.0,1410.591666666667,-544.5916666666669,RENT
21169,Kentucky,Metcalfe County,866.0,268079.0,1116.9958333333334,-250.9958333333334,RENT
21171,Kentucky,Monroe County,866.0,190886.0,795.3583333333335,70.64166666666654,BUY
21173,Kentucky,Montgomery County,905.0,191648.0,798.5333333333333,106.4666666666667,BUY
21175,Kentucky,Morgan County,866.0,117513.0,489.63750000000005,376.36249999999995,BUY
21177,Kentucky,Muhlenberg County,866.0,306583.0,1277.4291666666668,-411.4291666666668,RENT
21179,Kentucky,Nelson County,1016.0,294567.0,1227.3625,-211.36249999999995,RENT
21181,Kentucky,Nicholas County,866.0,336535.0,1402.2291666666667,-536.2291666666667,RENT
21183,Kentucky,Ohio County,866.0,349893.0,1457.8875,-591.8875,RENT
21187,Kentucky,Owen County,995.0,249494.0,1039.5583333333334,-44.558333333333394,BORDERLINE
21189,Kentucky,Owsley County,866.0,268744.0,1119.7666666666667,-253.76666666666665,RENT
21193,Kentucky,Perry County,959.0,127472.0,531.1333333333333,427.8666666666667,BUY
21195,Kentucky,Pike County,977.0,381318.0,1588.825,-611.825,RENT
21197,Kentucky,Powell County,866.0,228872.0,953.6333333333333,-87.63333333333333,RENT
21199,Kentucky,Pulaski County,926.0,267663.0,1115.2625,-189.26250000000005,RENT
21201,Kentucky,Robertson County,866.0,315293.0,1313.7208333333335,-447.72083333333353,RENT
21203,Kentucky,Rockcastle County,866.0,185386.0,772.4416666666667,93.55833333333328,BUY
21205,Kentucky,Rowan County,911.0,221764.0,924.0166666666668,-13.016666666666765,BORDERLINE
21207,Kentucky,Russell County,866.0,164358.0,684.8249999999999,181.17500000000007,BUY
21209,Kentucky,Scott County,1272.0,436984.0,1820.7666666666667,-548.7666666666667,RENT
21211,Kentucky,Shelby County,1143.0,376113.0,1567.1375,-424.13750000000005,RENT
21213,Kentucky,Simpson County,1055.0,291659.0,1215.2458333333334,-160.2458333333334,RENT
21217,Kentucky,Taylor County,866.0,236454.0,985.225,-119.22500000000002,RENT
21219,Kentucky,Todd County,918.0,385574.0,1606.5583333333334,-688.5583333333334,RENT
21221,Kentucky,Trigg County,1346.0,230468.0,960.2833333333334,385.7166666666666,BUY
21223,Kentucky,Trimble County,1001.0,220982.0,920.7583333333333,80.24166666666667,BUY
21225,Kentucky,Union County,911.0,327047.0,1362.6958333333334,-451.69583333333344,RENT
21227,Kentucky,Warren County,1153.0,549709.0,2290.454166666667,-1137.4541666666669,RENT
21229,Kentucky,Washington County,929.0,310876.0,1295.3166666666668,-366.31666666666683,RENT
21231,Kentucky,Wayne County,866.0,230901.0,962.0875000000001,-96.08750000000009,RENT
21233,Kentucky,Webster County,866.0,211052.0,879.3833333333333,-13.383333333333326,BORDERLINE
21235,Kentucky,Whitley County,866.0,247911.0,1032.9625,-166.9625000000001,RENT
21237,Kentucky,Wolfe County,866.0,291326.0,1213.8583333333333,-347.85833333333335,RENT
21239,Kentucky,Woodford County,1272.0,455077.0,1896.154166666667,-624.1541666666669,RENT
22001,Louisiana,Acadia Parish,880.0,186759.0,778.1625,101.83749999999998,BUY
22003,Louisiana,Allen Parish,834.0,177661.0,740.2541666666667,93.74583333333328,BUY
22005,Louisiana,Ascension Parish,1204.0,254565.0,1060.6875,143.3125,BUY
22007,Louisiana,Assumption Parish,967.0,340667.0,1419.4458333333334,-452.44583333333344,RENT
22009,Louisiana,Avoyelles Parish,857.0,269557.0,1123.1541666666667,-266.1541666666667,RENT
22011,Louisiana,Beauregard Parish,935.0,98044.0,408.51666666666665,526.4833333333333,BUY
22013,Louisiana,Bienville Parish,834.0,198633.0,827.6375000000002,6.362499999999841,BORDERLINE
22015,Louisiana,Bossier Parish,1111.0,426964.0,1779.0166666666667,-668.0166666666667,RENT
22017,Louisiana,Caddo Parish,1111.0,296293.0,1234.5541666666668,-123.55416666666679,RENT
22019,Louisiana,Calcasieu Parish,1217.0,408418.0,1701.7416666666668,-484.7416666666668,RENT
22021,Louisiana,Caldwell Parish,834.0,238725.0,994.6875,-160.6875,RENT
22023,Louisiana,Cameron Parish,1217.0,407919.0,1699.6625000000001,-482.66250000000014,RENT
22025,Louisiana,Catahoula Parish,834.0,244818.0,1020.0750000000002,-186.07500000000016,RENT
22027,Louisiana,Claiborne Parish,834.0,301413.0,1255.8875,-421.88750000000005,RENT
22029,Louisiana,Concordia Parish,834.0,118817.0,495.0708333333334,338.9291666666666,BUY
22031,Louisiana,De Soto Parish,1111.0,143998.0,599.9916666666667,511.0083333333333,BUY
22033,Louisiana,East Baton Rouge Parish,1204.0,369103.0,1537.9291666666668,-333.9291666666668,RENT
22035,Louisiana,East Carroll Parish,834.0,257502.0,1072.925,-238.92499999999995,RENT
22037,Louisiana,East Feliciana Parish,1204.0,311418.0,1297.575,-93.57500000000005,RENT
22039,Louisiana,Evangeline Parish,834.0,173468.0,722.7833333333333,111.2166666666667,BUY
22041,Louisiana,Franklin Parish,834.0,331384.0,1380.7666666666667,-546.7666666666667,RENT
22043,Louisiana,Grant Parish,994.0,67418.0,280.90833333333336,713.0916666666667,BUY
22045,Louisiana,Iberia Parish,905.0,300937.0,1253.9041666666667,-348.9041666666667,RENT
22047,Louisiana,Iberville Parish,866.0,340215.0,1417.5625,-551.5625,RENT
22049,Louisiana,Jackson Parish,834.0,161494.0,672.8916666666668,161.10833333333323,BUY
22053,Louisiana,Jefferson Davis Parish,871.0,292928.0,1220.5333333333335,-349.53333333333353,RENT
22051,Louisiana,Jefferson Parish,1331.0,320708.0,1336.2833333333335,-5.28333333333353,BORDERLINE
22059,Louisiana,La Salle Parish,851.0,166315.0,692.9791666666666,158.02083333333337,BUY
22055,Louisiana,Lafayette Parish,1019.0,232426.0,968.4416666666667,50.55833333333328,BUY
22057,Louisiana,Lafourche Parish,1102.0,362842.0,1511.841666666667,-409.8416666666669,RENT
22061,Louisiana,Lincoln Parish,881.0,208030.0,866.7916666666666,14.208333333333371,BORDERLINE
22063,Louisiana,Livingston Parish,1204.0,315600.0,1315.0,-111.0,RENT
22065,Louisiana,Madison Parish,834.0,231638.0,965.1583333333334,-131.15833333333342,RENT
22067,Louisiana,Morehouse Parish,834.0,184706.0,769.6083333333335,64.39166666666654,BUY
22069,Louisiana,Natchitoches Parish,925.0,242279.0,1009.4958333333334,-84.4958333333334,RENT
22071,Louisiana,Orleans Parish,1331.0,467974.0,1949.8916666666667,-618.8916666666667,RENT
22073,Louisiana,Ouachita Parish,1026.0,327330.0,1363.875,-337.875,RENT
22075,Louisiana,Plaquemines Parish,1331.0,559681.0,2332.004166666667,-1001.0041666666671,RENT
22077,Louisiana,Pointe Coupee Parish,1204.0,223539.0,931.4125,272.5875,BUY
22079,Louisiana,Rapides Parish,994.0,233533.0,973.0541666666668,20.945833333333212,BORDERLINE
22081,Louisiana,Red River Parish,834.0,249470.0,1039.4583333333333,-205.45833333333326,RENT
22083,Louisiana,Richland Parish,944.0,233474.0,972.8083333333334,-28.808333333333394,BORDERLINE
22085,Louisiana,Sabine Parish,884.0,300637.0,1252.6541666666667,-368.6541666666667,RENT
22087,Louisiana,St. Bernard Parish,1331.0,348714.0,1452.9750000000001,-121.97500000000014,RENT
22089,Louisiana,St. Charles Parish,1331.0,332121.0,1383.8374999999999,-52.837499999999864,RENT
22091,Louisiana,St. Helena Parish,1204.0,503161.0,2096.504166666667,-892.5041666666671,RENT
22093,Louisiana,St. James Parish,921.0,271415.0,1130.8958333333333,-209.89583333333326,RENT
22095,Louisiana,St. John the Baptist Parish,1331.0,615038.0,2562.6583333333333,-1231.6583333333333,RENT
22097,Louisiana,St. Landry Parish,834.0,191012.0,795.8833333333333,38.116666666666674,BORDERLINE
22099,Louisiana,St. Martin Parish,1019.0,306231.0,1275.9625,-256.9625000000001,RENT
22101,Louisiana,St. Mary Parish,947.0,224449.0,935.2041666666668,11.795833333333235,BORDERLINE
22103,Louisiana,St. Tammany Parish,1331.0,466231.0,1942.6291666666668,-611.6291666666668,RENT
22105,Louisiana,Tangipahoa Parish,1099.0,152294.0,634.5583333333334,464.4416666666666,BUY
22107,Louisiana,Tensas Parish,834.0,290663.0,1211.0958333333335,-377.09583333333353,RENT
22109,Louisiana,Terrebonne Parish,1102.0,298610.0,1244.2083333333333,-142.20833333333326,RENT
22111,Louisiana,Union Parish,1026.0,211129.0,879.7041666666668,146.29583333333323,BUY
22113,Louisiana,Vermilion Parish,834.0,141800.0,590.8333333333334,243.16666666666663,BUY
22115,Louisiana,Vernon Parish,1041.0,246731.0,1028.0458333333333,12.954166666666652,BORDERLINE
22117,Louisiana,Washington Parish,834.0,382106.0,1592.1083333333333,-758.1083333333333,RENT
22119,Louisiana,Webster Parish,854.0,413485.0,1722.8541666666667,-868.8541666666667,RENT
22121,Louisiana,West Baton Rouge Parish,1204.0,275387.0,1147.4458333333334,56.55416666666656,BUY
22123,Louisiana,West Carroll Parish,834.0,358583.0,1494.0958333333335,-660.0958333333335,RENT
22125,Louisiana,West Feliciana Parish,1204.0,379072.0,1579.466666666667,-375.4666666666669,RENT
22127,Louisiana,Winn Parish,834.0,274449.0,1143.5375000000001,-309.53750000000014,RENT
23001,Maine,Androscoggin County,1586.0,417205.0,1738.3541666666667,-152.35416666666674,RENT
23001,Maine,Androscoggin County,1586.0,309360.0,1289.0,297.0,BUY
23001,Maine,Androscoggin County,1586.0,557193.0,2321.6375000000003,-735.6375000000003,RENT
23001,Maine,Androscoggin County,1586.0,778090.0,3242.0416666666665,-1656.0416666666665,RENT
23001,Maine,Androscoggin County,1586.0,341883.0,1424.5125,161.48749999999995,BUY
23001,Maine,Androscoggin County,1586.0,331691.0,1382.0458333333333,203.95416666666665,BUY
23001,Maine,Androscoggin County,1586.0,456737.0,1903.0708333333334,-317.07083333333344,RENT
23001,Maine,Androscoggin County,1586.0,819369.0,3414.0375000000004,-1828.0375000000004,RENT
23001,Maine,Androscoggin County,1586.0,342486.0,1427.0249999999999,158.97500000000014,BUY
23001,Maine,Androscoggin County,1586.0,46431.0,193.4625,1392.5375,BUY
23001,Maine,Androscoggin County,1586.0,264470.0,1101.9583333333333,484.04166666666674,BUY
23001,Maine,Androscoggin County,1586.0,471935.0,1966.3958333333333,-380.39583333333326,RENT
23001,Maine,Androscoggin County,1586.0,276133.0,1150.5541666666668,435.4458333333332,BUY
23001,Maine,Androscoggin County,1586.0,725975.0,3024.8958333333335,-1438.8958333333335,RENT
23003,Maine,Aroostook County,1224.0,327431.0,1364.2958333333333,-140.29583333333335,RENT
23003,Maine,Aroostook County,1224.0,382844.0,1595.1833333333334,-371.1833333333334,RENT
23003,Maine,Aroostook County,1224.0,326689.0,1361.2041666666667,-137.20416666666665,RENT
23003,Maine,Aroostook County,1224.0,318871.0,1328.6291666666668,-104.62916666666683,RENT
23003,Maine,Aroostook County,1224.0,515075.0,2146.1458333333335,-922.1458333333335,RENT
23003,Maine,Aroostook County,1224.0,289723.0,1207.1791666666668,16.820833333333212,BORDERLINE
23003,Maine,Aroostook County,1224.0,237212.0,988.3833333333333,235.61666666666667,BUY
23003,Maine,Aroostook County,1224.0,489475.0,2039.4791666666667,-815.4791666666667,RENT
23003,Maine,Aroostook County,1224.0,301845.0,1257.6875,-33.6875,BORDERLINE
23003,Maine,Aroostook County,1224.0,171254.0,713.5583333333334,510.4416666666666,BUY
23003,Maine,Aroostook County,1224.0,590926.0,2462.191666666667,-1238.191666666667,RENT
23003,Maine,Aroostook County,1224.0,540433.0,2251.804166666667,-1027.8041666666668,RENT
23003,Maine,Aroostook County,1224.0,284718.0,1186.325,37.674999999999955,BORDERLINE
23003,Maine,Aroostook County,1224.0,285194.0,1188.3083333333334,35.691666666666606,BORDERLINE
23003,Maine,Aroostook County,1224.0,428582.0,1785.7583333333334,-561.7583333333334,RENT
23003,Maine,Aroostook County,1224.0,317349.0,1322.2875000000001,-98.28750000000014,RENT
23003,Maine,Aroostook County,1224.0,394166.0,1642.3583333333336,-418.3583333333336,RENT
23003,Maine,Aroostook County,1224.0,486132.0,2025.5500000000002,-801.5500000000002,RENT
23003,Maine,Aroostook County,1224.0,519969.0,2166.5375,-942.5374999999999,RENT
23003,Maine,Aroostook County,1224.0,293043.0,1221.0125,2.9874999999999545,BORDERLINE
23003,Maine,Aroostook County,1224.0,245862.0,1024.425,199.57500000000005,BUY
23003,Maine,Aroostook County,1224.0,416016.0,1733.4000000000003,-509.4000000000003,RENT
23003,Maine,Aroostook County,1224.0,539909.0,2249.6208333333334,-1025.6208333333334,RENT
23003,Maine,Aroostook County,1224.0,340441.0,1418.5041666666666,-194.5041666666666,RENT
23003,Maine,Aroostook County,1224.0,386878.0,1611.9916666666668,-387.9916666666668,RENT
23003,Maine,Aroostook County,1224.0,265969.0,1108.2041666666667,115.79583333333335,BUY
23003,Maine,Aroostook County,1224.0,419834.0,1749.3083333333334,-525.3083333333334,RENT
23003,Maine,Aroostook County,1224.0,240935.0,1003.8958333333334,220.10416666666663,BUY
23003,Maine,Aroostook County,1224.0,252404.0,1051.6833333333334,172.3166666666666,BUY
